,RiskPerformance,ExternalRiskEstimate,MSinceOldestTradeOpen,MSinceMostRecentTradeOpen,AverageMInFile,NumSatisfactoryTrades,NumTrades60Ever2DerogPubRec,PercentTradesNeverDelq,MSinceMostRecentDelq,MaxDelq2PublicRecLast12M,MaxDelqEver,NumTotalTrades,NumTradesOpeninLast12M,PercentInstallTrades,MSinceMostRecentInqexcl7days,NumInqLast6M,NetFractionRevolvingBurden,NetFractionInstallBurden,NumRevolvingTradesWBalance,NumInstallTradesWBalance,NumBank2NatlTradesWHighUtilization,PercentTradesWBalance
8670,1,61.0,328.0,2.0,98,15,1.0,94,33.0,0,6,16,2,31,3.9068905956085187,0.0,48.0,43.0,2.0,1.584962500721156,0.0,50.0
8671,0,84.0,144.0,3.700439718141092,64,16,0.0,100,,7,8,16,0,25,1.0,2.321928094887362,5.0,,1.0,1.0,0.0,67.0
8672,0,78.0,266.0,5.169925001442312,89,5,1.584962500721156,100,,6,8,5,0,40,1.0,1.0,7.0,88.0,2.0,1.0,0.0,75.0
8673,0,62.0,163.0,2.584962500721156,54,42,1.584962500721156,91,14.0,6,5,45,3,57,0.0,3.0,35.0,52.0,3.0,2.807354922057604,1.0,56.0
8674,1,72.0,113.0,3.4594316186372973,77,21,2.584962500721156,73,36.0,6,2,26,1,15,0.0,1.584962500721156,4.0,,2.0,1.0,0.0,60.0
8675,1,69.0,193.0,3.0,62,15,0.0,100,,7,8,16,1,44,2.807354922057604,0.0,77.0,70.0,5.0,2.0,2.321928094887362,80.0
8676,1,65.0,87.0,2.0,47,16,1.584962500721156,100,,6,8,20,3,20,1.584962500721156,1.0,42.0,,6.0,1.0,1.0,78.0
8677,1,73.0,317.0,1.0,92,34,0.0,100,,7,8,36,3,17,0.0,3.0,24.0,80.0,5.0,1.584962500721156,1.0,50.0
8678,1,63.0,120.0,3.0,65,18,1.0,100,,6,8,24,1,38,0.0,1.584962500721156,65.0,62.0,5.0,2.0,1.584962500721156,73.0
8679,1,57.0,160.0,1.0,70,6,2.0,45,13.0,6,3,11,1,73,0.0,1.584962500721156,64.0,52.0,1.0,2.321928094887362,1.0,71.0
8680,0,60.0,106.0,1.584962500721156,61,25,0.0,93,41.0,6,6,27,1,22,0.0,0.0,88.0,100.0,13.0,1.0,2.584962500721156,93.0
8681,0,69.0,194.0,2.321928094887362,63,41,0.0,95,15.0,6,6,41,5,29,0.0,1.584962500721156,0.0,99.0,3.0,2.321928094887362,0.0,35.0
8682,1,66.0,91.0,1.584962500721156,49,10,0.0,75,16.0,6,6,12,2,83,0.0,2.0,,,,1.584962500721156,,100.0
8683,1,84.0,127.0,3.584962500721156,88,7,0.0,100,,7,8,7,1,43,0.0,1.0,0.0,86.0,2.0,1.0,,75.0
8684,1,50.0,54.0,1.584962500721156,29,13,1.0,87,1.0,0,2,15,3,60,0.0,1.0,99.0,68.0,4.0,1.584962500721156,1.0,100.0
8685,1,68.0,69.0,4.0,37,11,0.0,100,,7,8,11,0,27,0.0,1.0,86.0,,4.0,1.0,1.0,83.0
8686,1,55.0,138.0,2.807354922057604,43,3,0.0,50,73.0,5,6,4,1,50,0.0,1.584962500721156,131.0,90.0,1.0,1.0,,100.0
8687,1,59.0,117.0,3.4594316186372973,45,11,1.0,91,3.0,4,6,11,1,36,0.0,2.0,105.0,,4.0,1.0,1.584962500721156,83.0
8688,1,56.0,274.0,4.0,91,29,1.584962500721156,78,4.0,4,3,32,0,3,0.0,0.0,33.0,,14.0,,2.0,56.0
8689,1,73.0,16.0,4.087462841250339,16,1,0.0,100,,7,8,1,0,100,0.0,1.584962500721156,,,,1.0,,100.0
8691,0,86.0,275.0,3.807354922057604,87,18,0.0,100,,7,8,18,0,33,0.0,0.0,8.0,,4.0,,0.0,50.0
8692,1,50.0,23.0,3.0,15,5,0.0,80,5.0,4,6,5,2,40,0.0,1.584962500721156,76.0,,3.0,1.0,1.0,100.0
8693,0,81.0,266.0,1.584962500721156,51,29,0.0,100,,7,8,30,4,53,0.0,1.0,9.0,88.0,3.0,2.807354922057604,0.0,83.0
8694,0,80.0,208.0,3.700439718141092,76,30,1.0,97,23.0,6,5,31,0,13,0.0,0.0,1.0,71.0,5.0,1.584962500721156,0.0,35.0
8695,1,69.0,33.0,2.321928094887362,16,5,0.0,100,,7,8,5,1,20,0.0,2.0,53.0,92.0,3.0,1.0,0.0,100.0
8696,1,60.0,154.0,3.321928094887362,53,56,0.0,100,,7,8,58,1,41,0.0,1.0,67.0,87.0,5.0,2.0,2.321928094887362,80.0
8697,1,76.0,422.0,2.584962500721156,128,35,1.584962500721156,89,9.0,3,5,37,2,3,0.0,1.0,4.0,,4.0,1.0,0.0,20.0
8698,1,70.0,457.0,2.0,112,10,1.0,90,73.0,6,6,10,4,40,0.0,2.0,83.0,92.0,1.0,2.0,1.0,100.0
8699,0,64.0,162.0,4.0,42,12,1.0,92,17.0,6,6,12,0,42,0.0,1.0,73.0,69.0,3.0,2.0,1.584962500721156,75.0
8700,1,57.0,86.0,4.392317422778761,48,8,2.0,31,13.0,6,5,14,0,92,0.0,2.0,0.0,59.0,0.0,2.321928094887362,,80.0
8701,1,68.0,143.0,1.0,52,35,0.0,94,1.0,4,6,36,4,19,0.0,0.0,7.0,100.0,5.0,2.0,0.0,53.0
8702,1,58.0,42.0,1.584962500721156,24,17,0.0,100,,7,8,18,2,50,0.0,3.0,90.0,74.0,5.0,2.584962500721156,1.0,100.0
8703,0,63.0,263.0,1.0,84,33,1.0,86,7.0,4,2,35,3,34,0.0,1.0,36.0,48.0,8.0,2.0,2.0,59.0
8704,1,70.0,386.0,1.584962500721156,122,18,1.0,90,80.0,6,5,20,1,15,0.0,0.0,77.0,99.0,6.0,1.584962500721156,2.0,57.0
8705,1,69.0,274.0,1.0,82,35,0.0,97,,6,6,36,4,44,0.0,1.584962500721156,40.0,,2.0,1.0,1.0,33.0
8706,1,71.0,179.0,3.0,69,34,0.0,100,,7,8,34,3,29,0.0,1.0,34.0,83.0,7.0,2.0,1.0,50.0
8707,1,67.0,278.0,4.523561956057013,87,4,0.0,33,1.0,4,6,6,0,33,0.0,1.0,34.0,17.0,2.0,1.584962500721156,0.0,67.0
8708,1,83.0,113.0,4.700439718141092,62,15,0.0,100,,7,8,15,0,40,0.0,0.0,35.0,52.0,3.0,2.0,0.0,60.0
8709,1,70.0,270.0,3.321928094887362,70,26,0.0,100,,7,8,27,2,15,0.0,0.0,57.0,41.0,3.0,2.0,2.0,55.0
8710,1,66.0,164.0,2.584962500721156,66,19,1.0,95,19.0,6,5,21,1,19,0.0,0.0,65.0,,3.0,1.0,1.0,33.0
8711,1,69.0,126.0,1.584962500721156,48,20,0.0,100,,7,8,21,2,43,0.0,1.0,79.0,73.0,5.0,2.0,2.0,67.0
8712,1,58.0,151.0,3.700439718141092,50,9,1.584962500721156,67,4.0,4,6,9,0,44,0.0,0.0,65.0,86.0,5.0,1.584962500721156,1.584962500721156,100.0
8713,1,63.0,252.0,1.0,88,17,0.0,94,5.0,4,6,18,2,17,0.0,1.584962500721156,42.0,,7.0,1.0,2.0,57.0
8714,1,54.0,248.0,1.0,58,25,0.0,96,12.0,6,6,28,5,29,0.0,2.321928094887362,81.0,,9.0,1.584962500721156,2.807354922057604,92.0
8715,1,76.0,131.0,3.9068905956085187,53,19,0.0,95,59.0,6,6,19,0,32,0.0,1.0,44.0,,6.0,1.0,0.0,88.0
8716,1,58.0,163.0,1.584962500721156,67,23,1.0,81,3.0,4,5,27,4,52,0.0,2.584962500721156,40.0,79.0,7.0,2.584962500721156,1.0,93.0
8717,0,61.0,182.0,1.584962500721156,41,6,1.0,88,58.0,6,5,8,3,50,0.0,1.584962500721156,99.0,86.0,4.0,1.584962500721156,2.0,100.0
8718,0,89.0,148.0,4.0,79,11,0.0,100,,7,8,12,0,33,0.0,0.0,2.0,,3.0,1.0,0.0,80.0
8719,1,61.0,74.0,2.584962500721156,38,24,1.584962500721156,85,4.0,4,4,26,2,31,0.0,1.0,43.0,87.0,2.0,2.321928094887362,0.0,46.0
8720,1,60.0,101.0,3.807354922057604,49,9,1.584962500721156,67,10.0,4,2,12,0,83,0.0,0.0,,63.0,,2.0,,100.0
8722,1,67.0,233.0,3.700439718141092,66,13,1.0,87,10.0,4,5,15,0,67,0.0,1.0,33.0,81.0,3.0,1.584962500721156,1.0,83.0
8723,0,83.0,345.0,2.807354922057604,185,19,1.0,95,54.0,6,5,20,3,20,0.0,1.0,5.0,64.0,7.0,1.584962500721156,0.0,64.0
8724,1,63.0,195.0,3.700439718141092,78,34,0.0,94,12.0,6,6,35,0,11,0.0,1.584962500721156,47.0,100.0,11.0,2.0,2.584962500721156,67.0
8725,1,71.0,106.0,0.0,39,22,0.0,92,54.0,6,6,25,7,52,0.0,2.0,32.0,94.0,4.0,2.321928094887362,1.0,67.0
8726,1,55.0,164.0,1.0,51,3,1.584962500721156,67,10.0,2,4,6,2,17,0.0,1.0,87.0,,3.0,1.0,1.584962500721156,100.0
8727,1,88.0,419.0,3.584962500721156,101,21,0.0,100,,7,8,21,1,33,0.0,0.0,0.0,,0.0,1.0,0.0,25.0
8728,0,85.0,127.0,3.321928094887362,58,22,0.0,100,,7,8,22,2,50,0.0,0.0,2.0,,1.0,1.0,0.0,33.0
8729,1,58.0,30.0,4.0,24,4,0.0,25,3.0,4,6,4,0,50,0.0,0.0,,,1.0,1.0,,100.0
8730,0,82.0,157.0,3.169925001442312,82,22,0.0,100,,7,8,22,1,50,0.0,1.584962500721156,2.0,85.0,1.0,1.584962500721156,0.0,60.0
8731,1,65.0,251.0,3.321928094887362,67,23,2.321928094887362,92,11.0,4,5,24,3,79,0.0,1.0,86.0,87.0,2.0,2.0,1.0,100.0
8732,0,68.0,255.0,3.4594316186372973,71,11,1.584962500721156,92,57.0,6,2,12,2,42,0.0,0.0,45.0,43.0,6.0,1.584962500721156,1.0,100.0
8733,1,66.0,186.0,3.321928094887362,61,24,1.0,100,,6,8,27,1,63,0.0,0.0,79.0,85.0,6.0,2.807354922057604,2.0,100.0
8735,1,66.0,24.0,1.0,12,11,0.0,100,,7,8,12,5,17,0.0,0.0,42.0,100.0,3.0,1.0,2.0,67.0
8736,1,61.0,425.0,5.129283016944966,103,13,2.321928094887362,79,37.0,0,3,20,0,58,0.0,0.0,78.0,66.0,4.0,1.0,1.0,100.0
8737,1,68.0,85.0,1.584962500721156,42,24,0.0,100,,7,8,27,3,48,0.0,1.584962500721156,38.0,77.0,4.0,2.0,2.0,64.0
8738,0,60.0,12.0,1.584962500721156,7,1,1.0,100,,7,8,3,1,50,0.0,2.0,18.0,,1.0,,,100.0
8739,1,68.0,142.0,2.584962500721156,54,26,0.0,100,,7,8,27,2,26,0.0,2.0,70.0,68.0,5.0,2.0,2.0,80.0
8740,0,66.0,262.0,2.584962500721156,51,14,0.0,83,8.0,4,6,18,3,39,0.0,0.0,51.0,84.0,5.0,2.321928094887362,1.0,82.0
8741,1,71.0,149.0,2.0,63,27,0.0,96,,6,6,28,2,36,0.0,1.0,41.0,97.0,7.0,1.0,1.584962500721156,73.0
8743,1,64.0,74.0,1.584962500721156,35,25,0.0,100,,7,8,26,5,62,0.0,1.0,78.0,75.0,5.0,3.0,1.584962500721156,100.0
8744,0,81.0,119.0,3.4594316186372973,55,7,0.0,100,,7,8,7,1,57,0.0,2.0,0.0,90.0,0.0,1.584962500721156,0.0,67.0
8745,1,75.0,124.0,2.584962500721156,72,21,0.0,100,,7,8,21,1,38,0.0,0.0,64.0,76.0,2.0,2.0,1.584962500721156,86.0
8746,1,77.0,220.0,1.584962500721156,63,38,0.0,100,,7,8,40,1,53,0.0,1.0,25.0,67.0,5.0,1.0,1.0,50.0
8747,1,78.0,260.0,3.807354922057604,133,23,0.0,100,,7,8,23,0,35,0.0,1.0,37.0,76.0,7.0,1.584962500721156,1.0,82.0
8748,0,86.0,315.0,4.087462841250339,102,18,1.0,95,64.0,6,5,19,0,53,0.0,2.584962500721156,0.0,,1.0,1.0,0.0,29.0
8749,1,67.0,89.0,1.584962500721156,41,19,0.0,100,,7,8,21,5,71,0.0,2.321928094887362,83.0,91.0,4.0,2.584962500721156,1.584962500721156,100.0
8750,1,59.0,154.0,2.0,65,27,0.0,100,,7,8,27,6,37,0.0,1.584962500721156,85.0,74.0,8.0,2.0,2.584962500721156,79.0
8751,1,60.0,141.0,3.807354922057604,83,7,2.0,55,17.0,6,2,11,0,36,,1.0,80.0,,2.0,1.0,1.584962500721156,80.0
8752,1,80.0,116.0,2.807354922057604,49,13,0.0,92,67.0,6,6,13,1,69,,1.584962500721156,1.0,73.0,1.0,2.0,0.0,67.0
8753,0,74.0,229.0,3.0,72,26,0.0,92,12.0,6,6,28,2,27,,2.0,17.0,85.0,2.0,2.0,0.0,45.0
8755,1,68.0,131.0,1.584962500721156,77,15,1.0,88,61.0,5,2,17,3,82,,0.0,107.0,99.0,2.0,1.584962500721156,1.0,100.0
8756,0,63.0,232.0,2.584962500721156,130,27,1.584962500721156,89,,6,6,27,1,19,,2.0,56.0,55.0,7.0,2.0,2.321928094887362,69.0
8757,1,61.0,60.0,3.0,36,6,1.584962500721156,63,13.0,6,2,8,1,63,,0.0,18.0,81.0,1.0,2.0,,80.0
8758,1,63.0,124.0,1.584962500721156,17,6,0.0,100,,7,8,10,9,40,,2.0,45.0,98.0,4.0,2.321928094887362,1.584962500721156,90.0
8759,0,70.0,97.0,2.321928094887362,48,20,0.0,100,,7,8,20,4,50,,2.0,45.0,68.0,4.0,1.584962500721156,1.584962500721156,60.0
8760,0,48.0,214.0,3.9068905956085187,110,6,3.4594316186372973,38,1.0,0,2,16,0,44,,1.0,77.0,,2.0,1.0,1.584962500721156,100.0
8761,1,70.0,296.0,4.584962500721156,164,13,1.0,92,45.0,6,6,13,0,31,,1.0,39.0,2.0,3.0,1.584962500721156,1.0,63.0
8762,0,79.0,375.0,4.584962500721156,96,28,0.0,100,,7,8,28,0,18,,1.0,31.0,76.0,5.0,1.584962500721156,1.0,44.0
8763,1,72.0,118.0,2.321928094887362,55,14,0.0,100,,7,8,14,2,36,,1.0,76.0,,6.0,,2.0,75.0
8764,1,76.0,88.0,1.584962500721156,25,11,0.0,100,,7,8,13,7,54,,2.0,0.0,88.0,0.0,2.321928094887362,0.0,40.0
8765,1,72.0,30.0,4.584962500721156,27,2,0.0,33,2.0,4,6,3,0,33,,0.0,0.0,21.0,0.0,1.0,0.0,33.0
8766,0,62.0,265.0,3.584962500721156,90,33,0.0,88,4.0,4,6,33,1,33,,0.0,35.0,48.0,6.0,2.584962500721156,1.0,50.0
8772,1,78.0,97.0,3.807354922057604,51,14,0.0,93,45.0,6,6,14,0,21,,0.0,20.0,65.0,2.0,2.0,0.0,71.0
8773,0,76.0,167.0,4.087462841250339,81,23,0.0,100,,7,8,24,0,17,,0.0,35.0,70.0,4.0,1.584962500721156,1.584962500721156,67.0
8774,0,86.0,139.0,6.820178962415188,126,2,0.0,100,,7,8,2,0,0,,0.0,12.0,,1.0,,0.0,100.0
8775,1,80.0,318.0,3.4594316186372973,79,28,0.0,96,15.0,6,6,28,2,21,,1.0,7.0,,6.0,,0.0,29.0
8776,1,70.0,88.0,3.0,50,38,0.0,97,13.0,6,6,38,1,34,,0.0,25.0,,3.0,1.0,1.0,50.0
8777,0,82.0,100.0,2.0,37,9,0.0,100,,7,8,9,3,22,,1.0,0.0,99.0,3.0,1.0,0.0,67.0
8778,0,82.0,381.0,2.584962500721156,100,28,1.0,97,54.0,6,3,29,3,21,,0.0,0.0,,2.0,1.0,1.0,23.0
8779,1,58.0,87.0,1.584962500721156,42,34,0.0,100,,7,8,42,2,34,,2.584962500721156,70.0,92.0,12.0,2.0,1.584962500721156,75.0
8780,1,87.0,169.0,4.247927513443585,83,22,0.0,100,,7,8,22,0,14,,0.0,0.0,,1.0,1.0,0.0,18.0
8781,1,63.0,322.0,1.0,92,13,1.0,80,16.0,6,5,15,2,13,,1.0,72.0,,4.0,1.584962500721156,2.321928094887362,55.0
8782,1,57.0,331.0,4.906890595608519,181,11,0.0,75,4.0,4,6,12,0,25,,2.0,77.0,60.0,4.0,1.584962500721156,2.0,86.0
8783,1,58.0,214.0,3.4594316186372973,158,15,2.321928094887362,58,1.0,4,3,19,1,53,,0.0,3.0,68.0,4.0,2.0,0.0,100.0
8784,0,70.0,222.0,2.584962500721156,85,20,0.0,100,,7,8,21,1,25,2.321928094887362,1.0,55.0,,7.0,1.584962500721156,2.321928094887362,71.0
8785,1,65.0,153.0,2.321928094887362,81,17,0.0,89,29.0,6,6,19,3,53,1.0,1.0,60.0,,4.0,1.584962500721156,0.0,86.0
8786,1,70.0,108.0,1.584962500721156,51,45,0.0,98,10.0,4,6,49,7,65,3.0,0.0,23.0,82.0,2.0,2.0,0.0,50.0
8787,1,68.0,80.0,2.0,42,13,0.0,85,16.0,6,6,13,2,46,1.584962500721156,1.584962500721156,52.0,94.0,3.0,1.584962500721156,1.0,100.0
8788,1,64.0,50.0,3.0,26,14,1.584962500721156,100,,6,8,15,3,43,3.169925001442312,0.0,64.0,77.0,3.0,2.0,1.0,55.0
8789,0,88.0,205.0,4.0,83,14,0.0,100,,7,8,14,0,36,3.9068905956085187,0.0,1.0,60.0,1.0,1.584962500721156,0.0,50.0
8790,1,68.0,195.0,2.321928094887362,67,22,1.0,87,34.0,6,5,23,3,52,1.584962500721156,2.0,74.0,88.0,3.0,2.0,1.584962500721156,75.0
8791,0,79.0,300.0,4.584962500721156,87,29,0.0,80,12.0,6,6,30,0,47,,0.0,0.0,,0.0,1.0,0.0,25.0
8792,0,72.0,198.0,1.584962500721156,55,30,0.0,100,,7,8,31,3,45,0.0,1.0,37.0,87.0,4.0,2.321928094887362,1.584962500721156,67.0
8793,1,65.0,112.0,1.584962500721156,70,9,0.0,73,4.0,4,6,11,1,27,1.0,1.0,21.0,,3.0,1.0,0.0,67.0
8794,0,67.0,172.0,2.807354922057604,69,36,0.0,100,,7,8,38,4,31,0.0,1.584962500721156,25.0,87.0,6.0,2.0,1.0,69.0
8795,0,79.0,247.0,1.0,101,18,1.0,90,70.0,6,3,20,2,20,3.321928094887362,0.0,28.0,26.0,4.0,1.584962500721156,0.0,100.0
8797,0,81.0,142.0,1.0,59,15,0.0,100,,7,8,18,2,56,1.0,2.0,0.0,60.0,1.0,1.584962500721156,0.0,50.0
8798,1,70.0,228.0,1.584962500721156,49,11,0.0,100,,7,8,12,2,0,3.169925001442312,0.0,57.0,,9.0,,2.807354922057604,90.0
8799,0,77.0,131.0,5.357552004618084,132,8,1.0,90,15.0,6,3,10,0,50,,0.0,3.0,40.0,1.0,1.0,0.0,40.0
8800,1,79.0,87.0,1.0,50,10,0.0,100,,7,8,11,1,82,2.0,1.0,,30.0,1.0,2.0,,100.0
8802,1,67.0,77.0,3.700439718141092,36,14,0.0,100,,7,8,14,0,14,1.0,1.0,53.0,,6.0,1.0,1.584962500721156,78.0
8803,0,84.0,165.0,5.20945336562895,88,12,0.0,100,,7,8,12,0,50,,0.0,18.0,,1.0,1.0,0.0,67.0
8804,0,66.0,221.0,1.584962500721156,57,33,0.0,100,,7,8,37,7,44,1.0,2.321928094887362,33.0,86.0,10.0,2.0,0.0,70.0
8805,0,84.0,213.0,3.321928094887362,76,17,0.0,100,,7,8,17,1,18,4.087462841250339,0.0,35.0,53.0,2.0,1.584962500721156,0.0,57.0
8806,0,85.0,142.0,6.247927513443585,106,4,0.0,100,,7,8,4,0,0,,0.0,37.0,,4.0,,0.0,100.0
8807,1,57.0,117.0,2.0,36,10,0.0,70,3.0,4,6,10,2,50,1.0,1.0,98.0,69.0,2.0,2.0,1.0,83.0
8809,0,87.0,384.0,1.0,82,17,0.0,100,,7,8,20,2,17,3.584962500721156,0.0,1.0,53.0,2.0,1.0,0.0,38.0
8810,1,65.0,162.0,3.321928094887362,65,28,0.0,100,,7,8,28,1,50,1.0,1.0,83.0,82.0,2.0,2.0,1.584962500721156,86.0
8811,0,68.0,305.0,3.0,85,32,0.0,94,47.0,5,6,34,2,38,0.0,1.0,42.0,61.0,4.0,2.321928094887362,1.584962500721156,67.0
8812,1,71.0,182.0,4.392317422778761,76,13,1.0,85,16.0,6,6,14,0,31,4.321928094887363,0.0,35.0,,2.0,1.0,1.0,50.0
8813,1,67.0,124.0,2.321928094887362,36,12,1.584962500721156,92,42.0,6,6,12,3,75,4.523561956057013,0.0,99.0,91.0,1.0,2.0,1.0,100.0
8814,0,77.0,119.0,2.321928094887362,52,30,0.0,100,,7,8,34,4,73,2.807354922057604,0.0,26.0,86.0,4.0,3.169925001442312,0.0,92.0
8815,0,89.0,364.0,5.169925001442312,165,14,0.0,100,,7,8,14,0,36,2.0,1.0,6.0,48.0,2.0,2.0,0.0,67.0
8816,1,65.0,293.0,1.0,84,29,1.0,94,2.0,6,6,32,3,26,1.0,2.0,24.0,,6.0,1.0,1.584962500721156,58.0
8817,1,70.0,150.0,4.523561956057013,91,20,1.0,81,7.0,4,6,22,0,18,1.0,1.0,15.0,,2.0,1.0,0.0,38.0
8818,0,89.0,324.0,3.4594316186372973,95,18,0.0,100,,7,8,18,1,17,3.9068905956085187,0.0,2.0,78.0,3.0,1.584962500721156,0.0,83.0
8819,1,58.0,334.0,2.321928094887362,99,34,0.0,68,13.0,6,6,37,2,54,1.584962500721156,2.321928094887362,68.0,32.0,3.0,2.321928094887362,1.0,58.0
8820,1,69.0,100.0,3.169925001442312,43,12,0.0,100,,7,8,13,3,33,0.0,1.584962500721156,47.0,92.0,4.0,1.584962500721156,1.584962500721156,86.0
8821,0,91.0,262.0,4.321928094887363,101,9,0.0,100,,7,8,9,0,0,4.321928094887363,0.0,8.0,,2.0,,0.0,50.0
8822,1,74.0,176.0,3.321928094887362,64,22,0.0,100,,7,8,23,1,32,1.0,1.0,23.0,91.0,6.0,2.584962500721156,1.0,61.0
8823,1,79.0,130.0,2.584962500721156,71,31,0.0,100,,7,8,32,2,55,0.0,1.584962500721156,32.0,88.0,2.0,3.0,0.0,75.0
8824,0,72.0,298.0,1.0,84,22,0.0,96,34.0,6,6,25,2,20,1.0,1.0,33.0,,4.0,,1.584962500721156,57.0
8825,0,66.0,182.0,2.584962500721156,69,20,0.0,100,,7,8,20,2,25,2.0,1.0,55.0,96.0,8.0,1.584962500721156,2.0,91.0
8826,1,65.0,145.0,1.0,47,21,0.0,96,8.0,4,6,23,4,52,2.0,2.0,60.0,68.0,7.0,2.0,1.0,91.0
8827,1,63.0,119.0,2.321928094887362,48,23,0.0,96,45.0,6,6,26,1,62,0.0,1.0,99.0,,2.0,,1.584962500721156,100.0
8828,0,77.0,290.0,3.0,122,19,0.0,100,,7,8,19,1,42,1.0,1.0,29.0,83.0,3.0,2.321928094887362,0.0,80.0
8830,0,71.0,206.0,2.807354922057604,75,11,0.0,91,4.0,4,6,11,3,45,2.321928094887362,1.0,71.0,,1.0,1.0,0.0,67.0
8831,1,62.0,354.0,1.0,45,23,0.0,100,,7,8,29,9,21,1.0,2.584962500721156,48.0,94.0,10.0,2.0,1.584962500721156,65.0
8832,0,64.0,320.0,4.700439718141092,121,33,0.0,88,18.0,6,6,34,0,27,3.9068905956085187,0.0,52.0,47.0,12.0,2.321928094887362,2.0,76.0
8833,0,70.0,316.0,1.584962500721156,104,37,0.0,100,,7,8,38,4,5,1.584962500721156,2.0,43.0,99.0,8.0,1.584962500721156,1.584962500721156,56.0
8834,1,75.0,40.0,2.0,12,6,0.0,100,,7,8,6,4,67,2.807354922057604,0.0,24.0,89.0,1.0,1.584962500721156,,100.0
8835,1,64.0,286.0,1.0,72,35,0.0,100,,7,8,36,4,39,2.0,2.0,73.0,79.0,10.0,2.584962500721156,2.0,80.0
8836,1,60.0,215.0,3.700439718141092,110,15,0.0,73,13.0,6,6,15,0,7,3.584962500721156,0.0,75.0,,5.0,,2.321928094887362,64.0
8837,0,68.0,162.0,3.807354922057604,73,22,1.0,86,5.0,4,6,22,0,23,2.584962500721156,1.584962500721156,4.0,,5.0,,0.0,42.0
8838,0,86.0,241.0,2.321928094887362,79,25,0.0,100,,7,8,25,2,16,0.0,1.584962500721156,2.0,,2.0,,0.0,22.0
8839,0,80.0,172.0,1.0,92,21,0.0,100,,7,8,22,2,27,0.0,1.0,37.0,,4.0,1.0,1.0,83.0
8840,0,70.0,210.0,3.321928094887362,65,10,1.584962500721156,90,17.0,6,6,10,1,40,,0.0,40.0,48.0,3.0,2.0,1.0,86.0
8841,0,65.0,300.0,3.9068905956085187,112,8,2.0,64,21.0,6,2,11,0,45,,0.0,12.0,76.0,2.0,1.584962500721156,0.0,57.0
8842,0,64.0,218.0,2.584962500721156,86,33,0.0,82,28.0,6,6,34,2,38,1.0,1.0,45.0,90.0,6.0,1.584962500721156,1.0,73.0
8843,1,57.0,35.0,3.0,16,10,0.0,100,,7,8,10,4,30,0.0,1.584962500721156,81.0,85.0,6.0,1.584962500721156,1.584962500721156,89.0
8844,1,69.0,198.0,3.700439718141092,100,18,0.0,89,18.0,6,6,18,0,61,0.0,1.0,54.0,89.0,4.0,1.584962500721156,1.0,100.0
8845,1,70.0,23.0,1.0,11,12,0.0,100,,7,8,13,8,8,0.0,1.0,17.0,89.0,4.0,1.0,1.0,56.0
8846,0,75.0,274.0,2.0,44,22,0.0,95,26.0,6,6,22,5,32,0.0,2.584962500721156,1.0,,2.0,2.0,0.0,45.0
8847,0,82.0,93.0,1.584962500721156,49,22,0.0,100,,7,8,23,1,30,1.0,1.584962500721156,0.0,99.0,0.0,2.0,,38.0
8848,0,81.0,274.0,1.0,87,36,0.0,100,,7,8,37,2,27,0.0,2.0,3.0,87.0,2.0,2.321928094887362,0.0,43.0
8849,1,60.0,383.0,1.0,57,26,0.0,96,62.0,6,6,29,6,25,1.0,1.584962500721156,48.0,99.0,8.0,1.584962500721156,2.0,91.0
8850,0,68.0,237.0,4.643856189774724,117,21,0.0,90,5.0,4,6,23,0,14,1.0,1.0,13.0,100.0,10.0,1.584962500721156,0.0,75.0
8851,1,73.0,115.0,2.0,55,40,0.0,100,,7,8,40,6,58,3.0,0.0,58.0,79.0,4.0,2.321928094887362,1.0,82.0
8852,0,79.0,120.0,1.584962500721156,46,22,0.0,100,,7,8,23,5,22,1.584962500721156,2.0,6.0,90.0,1.0,1.584962500721156,0.0,50.0
8853,0,72.0,269.0,1.584962500721156,86,25,0.0,85,0.0,4,6,26,1,12,0.0,1.584962500721156,1.0,,3.0,1.0,0.0,29.0
8854,1,86.0,310.0,3.4594316186372973,123,22,0.0,100,,7,8,22,1,32,0.0,1.584962500721156,3.0,,1.0,1.584962500721156,0.0,43.0
8855,0,82.0,298.0,4.321928094887363,111,24,0.0,100,,7,8,24,0,38,4.321928094887363,0.0,25.0,22.0,3.0,1.584962500721156,0.0,63.0
8856,0,78.0,230.0,3.169925001442312,99,32,1.0,85,24.0,6,5,33,1,18,4.087462841250339,0.0,8.0,88.0,2.0,1.0,0.0,25.0
8857,1,73.0,190.0,3.321928094887362,71,22,0.0,100,,7,8,23,1,18,1.0,1.584962500721156,39.0,97.0,4.0,1.584962500721156,1.0,75.0
8858,1,61.0,161.0,4.584962500721156,80,6,1.0,43,12.0,6,6,7,0,43,1.584962500721156,1.584962500721156,15.0,,1.0,1.0,0.0,50.0
8859,0,67.0,419.0,1.0,73,37,0.0,92,13.0,6,6,44,6,33,2.0,1.0,12.0,91.0,8.0,2.0,0.0,69.0
8860,0,77.0,375.0,2.321928094887362,162,22,0.0,100,,7,8,22,1,36,,0.0,30.0,68.0,3.0,2.0,1.0,67.0
8861,1,72.0,77.0,2.584962500721156,51,8,0.0,100,,7,8,9,1,63,3.0,0.0,89.0,,1.0,1.0,,100.0
8862,0,74.0,502.0,4.700439718141092,191,13,1.0,93,25.0,6,5,14,0,0,,0.0,51.0,,3.0,,1.0,33.0
